holoCaM-CaMKII.loop4.water2.frame299 20 1.8698
apoCaM-CA-Ng.loop1.water3.frame1065 20 1.8306
apoCaM-CA-Ng.loop1.water3.frame1247 20 1.7257
apoCaM-CA-Ng.loop2.water2.frame838 20 1.9097
holoCaM.loop3.water3.frame441 20 1.9483
apoCaM-CA-Ng.loop1.water3.frame170 20 1.9629
apoCaM-CA-Ng.loop1.water2.frame795 20 1.8388
apoCaM-CA-Ng.loop3.water5.frame1070 20 1.9447
apoCaM-CA-Ng.loop1.water5.frame99 20 1.7167
holoCaM.loop4.water3.frame330 20 1.8832
holoCaM.loop1.water2.frame155 20 1.9608
apoCaM-CA-Ng.loop1.water3.frame1042 20 1.8646
holoCaM-CaMKII.loop4.water1.frame201 20 1.9477
holoCaM.loop1.water2.frame21 20 1.8410
apoCaM-CA-Ng.loop4.water3.frame428 20 1.4640
holoCaM-CaMKII.loop3.water1.frame419 20 2.0264
holoCaM.loop2.water2.frame267 20 1.9195
apoCaM-CA-Ng.loop1.water4.frame88 20 1.9116
holoCaM.loop2.water2.frame89 20 1.8600
holoCaM.loop4.water3.frame21 20 1.5016
holoCaM-CaMKII.loop3.water1.frame384 20 1.8655
apoCaM-CA-Ng.loop2.water4.frame672 20 1.8404
holoCaM.loop1.water2.frame251 20 1.8979
apoCaM-CA-Ng.loop2.water4.frame1383 20 1.8763
holoCaM-CaMKII.loop2.water2.frame57 20 1.9139
holoCaM-CaMKII.loop4.water2.frame206 20 1.9183
apoCaM-CA-Ng.loop2.water4.frame104 20 1.8979
apoCaM-CA-Ng.loop2.water3.frame53 20 1.9905
apoCaM-CA-Ng.loop1.water3.frame189 20 1.9488
apoCaM-CA-Ng.loop1.water3.frame1479 20 1.8291
holoCaM-CaMKII.loop4.water2.frame285 20 1.8510
holoCaM-CaMKII.loop3.water2.frame40 20 1.9200
